idDocument,cosine_similarity,names,title,excerpt
6307,0.379415,"Bird; String","Bombeiros fazem resgate raro de filhote de carcará preso em torre de transmissão ","Ave estava com uma das patas presa a um arame de cerca elétrica; caso aconteceu em Uberlândia"
4545,0.3794,"Backpack; Handgun","Seis são presos por suspeita de tráfico de drogas na região Leste de JF","Operação da PM resultou na apreensão de 36 papelotes de cocaína, 21 buchas de maconha e 333 pedras de crack"
4115,0.379343,"Soccer player; Football; Field","Jogador juiz-forano acerta com o Tombense para 2025","Albert estava no Nova Iguaçu e entrou em campo pela última vez em agosto deste ano"
10807,0.379306,Table,"Educador é preso por suspeita de abuso sexual contra crianças e adolescentes em casa de acolhimento","Homem de 41 anos teria praticado atos libidinosos contra criança de 2 anos, além de duas adolescentes de 13 e 15 anos em dezembro de 2022"
8677,0.3793,"Person; Desk; Computer","Curso gratuito de informática recebe inscrições até 12 de janeiro","Aulas, que acontecerão em Benfica, são gratuitas e voltadas para faixa etária a partir de 12 anos"
4753,0.379169,Head,"Em Nova York, Eduardo Bolsonaro testa positivo para Covid-19","Ministra e advogado-geral da União também estão infectados; eles, entretanto, não fazem parte da comitiva do Governo federal que viajou para os EUA"
9133,0.379161,"Hand; Light; Ceiling","Aneel mantém bandeira tarifária verde em agosto","Contas de luz seguem sem cobrança adicional no próximo mês; segundo órgão, isso significa que condições de geração de energia estão favoráveis"
5675,0.379046,"Man; Head; Hair; Beard; Shirt","Telegráficas: Marcelo Bonfante faz live solidária","Humorista receberá convidados como Pedro Bismarck e Rafael Titonelly em prol da Fundação Ricardo Moyses Junior"
4523,0.379041,"Man; Jacket","Maluco Beleza chega em Juiz de Fora com o espetáculo ‘Raul Seixas – O Musical’","Espetáculo terá apresentação única no domingo, no Teatro Solar"
8845,0.37897,"Hood; Windshield","Colisão entre carros deixa um morto e cinco feridos na BR-267","Ocorrência foi registrada na altura do Km 66, entre Juiz de Fora e Bicas"
11092,0.378951,"Person; Uniform","Policiais de Juiz de Fora são alvo de tiros no Rio de Janeiro","Vítimas foram atingidas por estilhaços, mas já receberam atendimento médico e passam bem"
3089,0.378927,"Gas station; Hill","Preço do etanol diminui menos que o esperado em Juiz de Fora","Governo de Minas reduziu alíquotas de ICMS sobre o combustível, mas queda nos postos juiz-foranos ainda é discreta"
12284,0.378914,"Animal; Head","Seis animais feridos são recolhidos no fim de semana em JF","Atropelamentos e linhas com cerol causam lesões em animais, socorridos entre sábado e domingo"
6993,0.378882,"Fire; Smoke","Incêndio consome galpão de fábrica de móveis em Ubá","Fogo destruiu área de cerca de 450 metros da indústria até ser controlado pelos Bombeiros"
7370,0.378854,"Soccer player; Football; Field","Secretaria de Esporte lança desafio virtual de embaixadinhas","Podem concorrer meninos e meninas nascidos entre 2005 e 2013"
11065,0.37884,"Truck; Highway","Chegada de frente fria no litoral do Sudeste deixa tempo instável em JF","Conforme a meteorologia, próximos dias devem ser chuvosos e nublados na cidade; temperaturas têm ligeira queda"
4008,0.378799,"Clothing store; Merchandise; Window",,"Setores de vestuário, perfumaria e eletroeletrônicos se destacam como os mais aquecidos, refletindo um aumento na demanda por mão de obra no período"
2747,0.378733,"Man; Sign; Stage; Equipment","‘Ficar com certeza’ com saudades de Américo Vieira Júnior","Ex-vocalista da banda Raul Queixas & Mágoas recebe homenagem de parceiros e família,, com exposição de fotos e participação da filha nos vocais"
4815,0.378646,"Soccer player; Crowd; Stadium","Veja todos os indicados para o prêmio Fifa The Best; Vini Jr é destaque","A Fifa divulgou na noite desta quinta-feira a lista dos indicados ao prêmio The Best. Ao todo são onze categorias: melhor jogador, melhor jogadora, melhor treinador/a de equipes femininas, melhor treinador de equipes masculinas, melhor goleiro, melhor goleira, Prêmio Marta, Puskás, Prêmio Torcedor, e a votação para formar as seleções feminina e masculina do ano. […]"
7780,0.378642,"Man; Suit; Head; Face; Smile","Morre, aos 99 anos, Príncipe Philip, marido da rainha Elizabeth II","Philip foi hospitalizado várias vezes nos últimos anos devido a várias doenças, a última delas em fevereiro"
10140,0.378567,"People; Map","Equipe de Margarida recebe informações sobre a máquina administrativa","O grupo se reuniu presencialmente na sede do Poder Executivo nesta terça-feira"
14462,0.378556,"Woman; Pants; Man","Sorteio define ordem de entrevistas dos candidatos à PJF ao Grupo Solar","Sabatina com Margarida Salomão (PT) acontece nesta quarta-feira (18); já Wilson Rezato (PSB) conversa com reportagem na quinta (19)"
9486,0.378532,"Person; Screen; Man","Medo de ficar desconectado do celular pode afetar a saúde de crianças e adultos","Angústia e ansiedade atreladas ao sentimento de ficar sem o aparelho podem ser sinais de nomofobia; transtorno pode comprometer o bem-estar do indivíduo"
6160,0.378524,"Truck; Hillside","ANTT marca leilão para relicitação da BR-040","Trecho entre Juiz de Fora e Nova Lima, operado pela Via 040, tem 231 quilômetros de extensão e precisa de melhorias, como duplicações de pista"
12046,0.378515,"People; Clothing","Faturamento no Dia das Crianças deve atingir níveis pré-pandemia em Juiz de Fora","Data carrega consigo expectativa de recuperação do comércio, alavancada no segundo semestre junto com Black Friday e Natal"
13436,0.378488,"Car; Building","Prefeitura fecha bar no Bairro Santo Antônio durante fiscalização","Segundo a PJF, estabelecimento descumpria regra do Minas Consciente que proíbe consumo interno durante a onda vermelha"
7226,0.378484,"Hospital; Sidewalk","Técnico de enfermagem é esfaqueado durante atendimento em hospital de JF","Profissional foi golpeado na nuca após desentendimento com acompanhante de paciente"
5030,0.378408,"Man; Jacket","Braga confirma ida do técnico Artur Jorge para o Botafogo e valor da transferência","Clube carioca ainda não oficializou a contratação, o que pode ocorrer nas próximas horas"
14794,0.378366,Camera,"Documentário desvela Carta de Linhares","""Carta de Linhares: a tortura revelada"", de Marcelo Passos, é exibido nesta segunda, no Teatro Paschoal"
7504,0.378357,"Truck; Firefighter; Cargo; Person","Caminhão carregado de produtos químicos tomba na BR-116, em Muriaé ","Segundo informações do Corpo de Bombeiros, passageiro do veículo ficou preso às ferragens e foi levado ao hospital"
14586,0.378323,"Man; T-shirt","Cervejas juiz-foranas são premiadas em concurso nacional","Seis rótulos locais vencem categorias do principal evento cervejeiro do país, em Blumenau"
5079,0.378264,"Cat; Towel","Estado abre edital para propostas de apoio a entidades de proteção animal","No total, ação irá beneficiar seis Organizações da Sociedade Civil que resgatam cães e gatos vítimas de maus-tratos; cada entidade selecionada receberá R$ 117,4 mil "
12672,0.378242,"People; Entrance","Funcionários do Banco do Brasil manifestam no Calçadão","Categoria havia anunciado paralisação no início da semana, em movimentação que ocorre a nível nacional"
12480,0.378222,"Hand; Card; Surface","Servidores municipais afastados por Covid-19 terão descontos em tíquete-alimentação","Proposta da Prefeitura foi aprovada pela Câmara na última quinta; texto segue para a sanção da prefeita Margarida Salomão"
4010,0.378189,"Woman; Hair","Sandra Bullock em ritmo de aventura em ‘Cidade Perdida’","Atriz interpreta escritora sequestrada por bilionário, e quem tentará salvá-la é o modelo que aparece nas capas de seus livros"
9721,0.378084,Crowd,"Pesquisa aponta que apenas 41,4% dos idosos encontram produtos e serviços para sua idade","Levantamento do Procon de JF também mostrou que maioria das reclamações feitas na cidade foi registrada pelas pessoas idosas"
2861,0.377948,"Couch; Dog; Vehicle","Pedro Carcereri lança o curta “Trabalho é campo de guerra”","Produção filmada com o apoio da Lei Aldir Blanc apresenta uma visão pessimista das novas configurações do mercado de trabalho"
15021,0.377856,"Person; Hillside","Professora da UFJF inaugura exposição no Espaço Reitoria","Sthefane D´ávila reuniu 43 aquarelas na exposição “Metáfora das coisas belas”, que ocupa a UFJF até o próximo mês"
9858,0.377824,"Rice; Pile","Conab compra 263,3 mil toneladas de arroz importado em leilão","A previsão do governo era comprar até 300 mil toneladas de arroz"
2635,0.377798,Laptop,"Falta de efetivo na PM e no Corpo de Bombeiros é tema de audiência na ALMG","Déficit foi debatido pela Comissão de Segurança Pública; valorização salarial da classe também foi pauta da reunião"
3613,0.37779,"Person; Clothing; Floor","Adolescente denuncia abuso sexual no Centro","Vítima contou ter sido abordada por desconhecido e obrigada a entrar em beco, onde foi molestada"
9072,0.377628,"Shorts; Field","Brasil enfrenta o Uruguai pelas Eliminatórias da Copa 2026 e pede apoio da torcida","Após empate com a Venezuela, jogadores reconhecem a necessidade de vencer para reconquistar a confiança dos torcedores"
7727,0.377599,"Woman; Glasses; Panel","Margarida responde à escalada de tom de Wilson Rezato","Mesmo em tom moderado, a candidata rebate as ofensivas do adversário durante a reta final de campanha"
7303,0.377579,"Man; Balcony; City","Juiz-forano de 67 anos se prepara para subir maior vulcão do mundo de bicicleta","Marcus Cezar Reis busca estabelecer o recorde de altimetria percorrida em duas rodas"
11035,0.377563,"Soccer field; Stadium","Jogo beneficente promove arrecadação de alimentos para famílias de JF","Organizado por amigos amantes do futebol local, ""Desafio dos Thunasss"" ocorre nesta quarta-feira no campo do Sport e conta com atletas e ex-jogadores da região"
11239,0.377527,"Fire; Smoke; Hillside; Grass","Incêndio de grandes proporções ameaça casas no Salvaterra","Fogo entre os bairros São Mateus e Santa Cecília também assustaram moradores da região"
3677,0.377393,"Bus; Building; Wall","Quadra ao lado de muro derrubado por ônibus é furtada","Com tapumes colocados no lugar da estrutura danificada, autor escalou e arrombou quartos na Avenida Brasil"
3749,0.377388,"Man; Shirt; Wall","Fiote diz que vai “abraçar todas as causas, até ver como vai ser”",
6748,0.377383,"Ambulance; Sign; Building","PJF confirma mais sete mortes por Covid-19 e 222 casos nesta quarta","Óbitos ocorreram entre domingo e esta quarta. Com atualização, total subiu para 420 desde o início da pandemia"
4390,0.377299,"Man; Shorts","Athletic anuncia contratação de meia paraguaio e renovação de dois atletas","Vínculo dos jogadores vai até o fim de 2025"
8791,0.37728,"Man; Tracksuit; Camera","Diniz convoca Seleção com Endrick e Paulinho","Lista do técnico campeão da Libertadores tem caras novas para enfrentar Colômbia e Argentina"
7218,0.377221,Table,"FGV diz que Decotelli não foi professor da instituição","Há especulações que indicado para assumir o MEC entregue uma carta de demissão ainda nesta terça-feira"
10389,0.377189,"Football; Crowd; Field","Atlético-MG x Flamengo: onde assistir, horário e escalações","Confronto é válido pelo jogo de volta da final da Copa do Brasil"
9679,0.377179,"Man; Camera; Van; Wall; Backpack","Nova série de ‘Cidade de Deus’ avança 20 anos no tempo do filme","Série chega à Max neste domingo e expande narrativa que ganhou o mundo com a obra cinematográfica"
3252,0.377153,"Woman; Gown; Tiara",,"Leis que oficializam os eventos foram sancionadas pelo Executivo"
12710,0.37703,"Soccer player; Field; Arm","Empresário diz que Max Alves “não vai se esconder” ","Régis Oliveira afirma que a intenção é trazer o jogador, que foi afastado pelo Colorado Rapids, dos Estados Unidos, para o Brasil"
11096,0.377021,"Car; Tunnel; Roadway","Passagem de carreta causa interdição de trecho da Serra de Petrópolis","Operação acontece na madrugada de quinta-feira e exige bloqueio da pista no sentido Rio de Janeiro"
8099,0.377009,"Banner; Motorcycle; Street","Mandante de assassinato de casal é condenado a 23 anos de prisão","Réu responderá, em regime inicialmente fechado, pelo crime de Caio Sérgio; jurados o absolveram do envolvimento na morte de Luísa Machado"
7396,0.37695,"Truck; Gas station","IMA e PMMA apreendem 1,4 tonelada de carnes clandestinas e 6,3 quilos de queijo","Blitz sanitária no município de São Vicente de Minas resultou em três autos de infrações "
14630,0.376934,"People; Circle; Plaza; Crowd; Building","Abraço solidário marca ato contra mudança de gestão do Hospital João Penido","Ação protesta contra a proposta do Estado de transferir a administração a uma organização social; moradores também reivindicam o retorno do pronto atendimento"
14289,0.376915,"Man; Waterfall; Shirt","Morre Guilherme de Pádua, assassino da atriz Daniella Perez, aos 53 anos","Informação foi divulgada pelo fundador da Igreja Batista da Lagoinha, Márcio Valadão"
5624,0.3769,"Woman; Chair","‘A palavra tem poder de ação e é antibélica’, diz Elisa Lucinda","A poeta, escritora e atriz assina a direção artística e curadoria da feira literária nacional Festa da Palavra, que começa nesta quinta-feira"
13687,0.376786,"Man; Medal; People; Stadium","Gustavinho é campeão do Gaúcho e Mega, do Alagoano","Meia ex-Sport conquista o segundo título com o Grêmio, assim como o zagueiro ex-Tupi com o CRB"
5716,0.376649,"Child; Bed; Blanket; Tissue; Shirt","Juiz de Fora segue com um caso suspeito de hepatite infantil","Boletim foi atualizado nesta terça e permanece com um caso inconclusivo e um suspeito"
14557,0.376622,Man,"Na final: Liga X classifica 150 alunos para a Super Liga de Xadrez","Ao todo, 468 enxadristas participaram da temporada 2022; Colégio Santa Catarina, Academia e Jesuítas lideram classificação geral das instituições de ensino"
12022,0.376513,"Sign; Vehicle","Juiz de Fora é a 12ª cidade mineira com mais denúncias de propagandas eleitorais irregulares","No total, foram 189 denúncias formalizadas no aplicativo Pardal, serviço oferecido à população pelo TSE"
12193,0.376268,"Officer; Garage; Sign","Pai e filho são presos por tráfico de drogas","Dupla tentou se desfazer das drogas, que foram localizadas pela polícia"
2930,0.376235,"Man; Telephone; Table; Papers","‘Na corda bamba de sombrinha’ ganha novas datas em Barbacena","Inspirada na obra de Aldir Blanc, primeira peça do Ponto de Partida em dois anos teve ingressos esgotados no final de semana de estreia"
10272,0.37618,"Man; Woman; Child; Path","Museu Mariano Procópio receberá público para caminhadas noturnas","Atividade é gratuita e vai acontecer de terça a sexta, das 18h às 20h, a partir da próxima semana"
11901,0.376127,"Fire; Hillside; Smoke","Área de queimadas no Brasil já equivale a mais de 3 milhões de campos de futebol","Coordenadora de pesquisa apontou mudanças climáticas como causa de crise das queimadas no país"
14715,0.376114,"Soccer player; Field","Dudu se chateia com fala de Leila, diz que não vai sair do Palmeiras e dará sua versão","Declaração de presidente do Verdão causou irritação no jogador, que vai se pronunciar na terça"
5475,0.376085,"Man; Haircut; Shirt","‘Mais’, single de Theus, tem lançamento nesta sexta-feira","Terceira música lançada pelo artista também pode ser conhecida pelo videoclipe que chega ao YouTube"
7240,0.376077,"Person; Desk; Laptop; Calculator","Evento sobre finanças para mães acontece nesta quinta","Encontro é gratuito e promove palestra com especialista"
6647,0.376049,"Soccer player; Field","Após empate com Aymorés, treinador do Tupynambás celebra permanência no G-6","Baeta conseguiu buscar igualdade no placar mesmo com um homem a menos em campo; resultado deixa o Leão na quinta colocação"
14597,0.375969,"Person; Building; Pathway; Sign; Logo; Lawn","UFJF lança edital de cursos de graduação à distância","Ao todo, são 379 vagas gratuitas ofertadas em seis licenciaturas"
5806,0.375962,"People; Forest","Confira a agenda cultural de Juiz de Fora","Saiba quais são as principais atrações nas casas e nos bares e quais mostras estão em cartaz nos museus da cidade"
8580,0.375941,"Man; Glasses; Shirt; Wall; Arms","Confira os finalistas do Prêmio Jabuti 2020","Luiz Ruffato está entre os indicados na categoria romance literário, com o livro ""O verão tardio"""
14906,0.375919,"Platform; Award; Certificate",,"Nove estabelecimentos participaram de competição realizada no final de semana; Queijaria Cristo Rei levou o segundo lugar"
4928,0.37589,"People; Playroom; Table; Furniture","Projeto ‘Costurando afetos’ confecciona toucas para crianças com câncer","A iniciativa é desenvolvida por alunas e professora do Curso de Design de Moda da Estácio"
8827,0.375875,"Ambulance; People","Pai mantém filha de 3 anos em cárcere privado em Barbacena","Militares do Batalhão de Operações Policiais Especiais (BOPE) participaram das negociações que duraram mais de 12 horas"
15721,0.375865,Room,"Austrália impõe sanções a mais 67 autoridades russas por crimes de guerra","Medidas vieram após o surgimento de evidências de que forças russas cometeram crimes de guerra na Ucrânia"
5406,0.375848,"Man; Guitar; Sofa","Toquinho se apresenta em JF ao lado de Camilla Faustino nesta sexta","Show acontece no Cine-Theatro Central, a partir das 20h"
9081,0.375845,People,"Corrente de origem desconhecida incita a desobediência a decretos em Juiz de Fora","Entidades empresarias afirmam que só trabalham na legalidade, apesar de não concordarem com fechamento do comércio"
3254,0.375825,"Server; Table; People","Venda e consumo de bebidas alcoólicas serão permitidos durante Eleições 2024","Governo de Minas acatou pedido da Abrasel para não realização de Lei Seca em ambos os turnos"
7993,0.375816,"Table; Painting; Cardigan","Programa “Negocia Emcasa” dará até 100% de desconto em multas e juros","Juiz-foranos que adquiriram imóvel por meio da Emcasa e têm débitos podem participar tem até o dia 29 deste mês"
2364,0.375774,"Jacket; Shirt","Cinemas em Juiz de Fora: veja os filmes em cartaz entre 6 e 12 de junho","Confira os filmes em cartaz nos cinemas de Juiz de Fora, trailers e horários"
10295,0.375764,"Street; Person; Hillside","Projeto de municipalização da BR-440 tem demandas não atendidas","De acordo com vizinhança, novo projeto da PJF não contempla a parte ambiental e a ciclovia; BR-040 também é lembrada"
6242,0.375724,"Soccer player; Football; Field","Vitória x Flamengo: onde assistir, horário e escalações","Partida é válida pela 19ª rodada do Campeonato Brasileiro"
14950,0.375724,"People; Room","Votação termina sem ocorrências graves em Juiz de Fora","Processo foi pacífico ao longo de todo o dia; única ressalva foi uma discussão entre mesário e eleitor no Centro"
7379,0.375658,"Window; Building; Tower","Ausentes em ato de defesa da democracia, Barroso e Pacheco vão mandar vices","O presidente Luiz Inácio Lula da Silva participará do evento que terá a entrega de obras de arte restauradas após terem sido danificadas por bolsonaristas dois anos atrás"
6202,0.375657,"Woman; Desk; Notebook; Office; Jewelry","Giane Elisa fala sobre expectativas para gestão da Funalfa em 2023","Em entrevista exclusiva à Tribuna, a diretoa-geral também fez um balanço das ações da fundação no último ano"
14507,0.375597,"Person; Blanket; Jeans","Lei cria a semana de combate à vulnerabilidade social em JF","Dispositivo foi aprovado pela Câmara Municipal e sancionado pela Prefeitura nesta quinta"
7607,0.37553,"Tent; People; Building","Canil Municipal passa a fazer evento de adoção de 15 em 15 dias","Nova fase da campanha ""Me adota aí!"" começa neste sábado; vacinação antirrábica animal também será realizada"
13053,0.375474,"Athlete; Jacket; Medal; Track; Flag","Aos 13 anos, Rayssa Leal fatura medalha de prata em Tóquio","Atleta do skate street, conhecida como fadinha, é a mais jovem brasileira a conquista uma medalha em olimpíadas"
11749,0.375442,"Building; Facade","UFJF aprova aumento das bolsas para estudantes e servidores ","Decisão foi tomada nesta sexta pelo Conselho Superior da Universidade; confira todos os reajustes"
4994,0.375384,"Woman; Glasses","Mary França: artistas de Juiz de Fora reforçam importância da escritora para a literatura infantil","Autora de mais de 300 livros, Mary França morreu neste sexta, aos 76 anos"
12936,0.375355,"Man; Suit; Sofa","Presidenciáveis repudiam Eduardo Bolsonaro por deboche de tortura a jornalista","No fim de semana, deputado federal e filho do presidente da República ironizou tortura sofrida pela jornalista Miriam Leitão na ditadura militar"
11052,0.375226,"Football; Crowd; Field","Atlético-MG x CRB: onde assistir, horário e escalações",
15514,0.375204,"Building; Pastelaria","Ação de fiscalização de marquises emite 20 autos de infração e quase 600 termos de intimação em Juiz de Fora","A ação foi realizada entre os dias 26 e 27 de novembro, ao todo foram 619 imóveis vistoriados"
12398,0.375202,Screen,"Após vazamento, dados de 40 mil pessoas já circulam na internet","Empresa de segurança estima que hacker responsável por “roubar” os arquivos tem quase 1 TB de informação"
15399,0.375181,"Soccer player; Crowd; Field","Zagueiro Titi trata atentado contra Fortaleza como ‘tentativa de homicídio’","Atleta afirmou ter sido um milagre ninguém ter morrido em ataque"
13610,0.375135,"Podium; Glasses","Morre, por complicações da Covid-19, o ex-deputado Bonifácio de Andrada","Ex-parlamentar, natural de Barbacena, estava internado desde dezembro, em Belo Horizonte"
5533,0.37513,"Banner; Building; Sidewalk","Sind-UTE faz ato contra proposta de reforma da Previdência estadual","Projeto prevê alíquotas progressivas e altera a idade mínima para aposentadoria"
9921,0.37511,"Chain; Staircase; Sign; Building","Dom Gil e colégios católicos enviam carta solicitando volta às aulas presenciais à PJF","Documento, endereçado à prefeita Margarida Salomão, diz que “É preciso um ato de confiança na ciência, em Deus, na vida”"
7972,0.375047,"Stadium; Field; People; Roof","Minas não terá jogos de outros estados durante lockdown de 15 dias","Onda Roxa começa nesta quarta-feira e também há dúvida sobre a continuidade do Campeonato Mineiro"
10385,0.374972,"Woman; Telephone; Hair; Top; Ear","Procon divulga questionário sobre telemarketing abusivo","Pesquisa busca informações sobre consumidores que recebem ligações relacionadas ao esquema, considerado antiético"
7807,0.374954,"Woman; Hair; Water; Shoreline; Smile","Lia Rezende Domingues estreia na literatura com duas publicações","Nos livros, escritora conta suas experiências na caatinga, em 2019, e os meses de isolamento social com a avó de 91 anos"
13362,0.374954,"Woman; Hedge","Neuza Tomás cria ‘família’ nas corridas e mira maratona aos 57 anos","Moradora do Bairro Santa Luzia superou bronquite e já coleciona mais de 200 medalhas no esporte"
13494,0.374839,"Building; Garden; Wall",,"Presidente da Câmara, Pardal sugere empenho do montante na compra de doses da CoronaVac"
13050,0.37471,Crowd,"Estado lança programa para monitoramento de demandas de empreendedores","Dados do Minas Livre para Crescer, que visa a incentivar o empreendedorismo, estão disponíveis na plataforma"
3587,0.374699,"Man; Woman; Swimming pool; Deck","Nadadora da seleção brasileira de jovens passa a treinar na UFJF","Emanuella Araujo, de 13 anos, é paratleta do Praia Clube e se mudou para Juiz de Fora"
11395,0.37466,Taxi,"Bolsonaro sanciona isenção de IPI a taxistas para compra de carro","Benefício contempla automóveis novos adquiridos também por motoristas de aplicativo e pessoas com deficiência"
5527,0.37465,"Handgun; Table","Maconha prensada em cima de geladeira e 17 mil dentro de som: conheça o caso","Ação foi coordenada pela Polícia Civil que prendeu suspeito de tráfico e lavagem de dinheiro na cidade"
12819,0.37464,"Hillside; People; Structure","Parque da Lajinha inaugura novas trilhas no fim de semana","Novos brinquedos de madeira também serão entregues ao público no sábado"
10188,0.374636,"Hose; Floor","Homens são presos por furto de fios no Centro","Dupla foi flagrada por câmeras do Olho Vivo na Rua São Sebastião"
9338,0.374485,"Soccer field; Crowd","Brasil x Peru: onde assistir, horário e escalações","Partida é válida pelas Eliminatórias da Copa do Mundo"
5488,0.374434,"Sign; Pole","Crimes na área rural levam produtores a reivindicar delegacia especializada","Furtos em imóveis rurais tiveram aumento de 10% no ano passado, deixando um rastro de invasões, agressões e prejuízos"
9340,0.374397,"People; Table","Conheça 5 clubes de leitura em Juiz de Fora","Saiba mais sobre os grupos promovidos na cidade com o intuito de discutir, mensalmente, obras literárias"
9859,0.374388,"Chicken; Grass; Bush","Galinha Pintadinha chega a Juiz de Fora","Espetáculo para a criançada vai acontecer neste sábado, no Cine-Theatro Central"
10097,0.374278,"Airplane; Suitcase; Camera; Map","Vai viajar em 12 de outubro? Veja 3 dicas para economizar na viagem","Descubra como curtir o próximo feriado sem precisar gastar tanto e afetar o orçamento familiar"
6385,0.374277,"Man; Tree; Shirt; Head; Beard","Família busca informações sobre homem desaparecido em Juiz de Fora","Deivid Ribeiro, de 38 anos, não faz contato com a família desde o dia 20 de abril"
6001,0.374251,"People; Presenter","Santa Casa completa 40 anos realizando transplantes de rim em JF","Instituição, referência no serviço em Minas, possui 5º maior centro do país; hospital também é credenciado para transplantes de fígado, pâncreas e córnea"
6637,0.374107,Building,"Após colisão, poste cai sobre carro na Itamar Franco","Ocupantes do veículo ficaram feridos, e mulher de 29 anos foi encaminhada a hospital"
10282,0.374093,"People; Sidewalk; Park; Crosswalk","Milhares de pessoas buscam emprego no 1º mutirão de empregabilidade de JF","Pelo menos 800 oportunidades foram disponibilizadas por cerca de 20 empresas; mutirão também fará cadastro reserva"
7709,0.374083,"Man; Field","Já em Juiz de Fora, Nilson Corrêa é o novo técnico do Tupynambás","Comandante foi anunciado menos de 24 horas depois da demissão de Anderson Florentino; auxiliar Wires José de Souza também chega"
7321,0.373924,"Boy; Gymnasium; Window","Conheça Matheus Cipriani, de 13 anos, autor do primeiro gol do Ginásio Municipal","Atleta da Escola Flamengo/Sesi tem passagem pelo Atlético-MG; treinador vê garoto com potencial para se tornar profissional"
3055,0.373919,"Building; Street","Dupla é indiciada por decapitar homem e expor cabeça em parque infantil","Crime ocorreu em janeiro, em Cataguases; investigações apontam que suspeitos também estariam envolvidos em latrocínio contra idoso em 2023"
10219,0.373859,"Man; Guitar","Jorge Terror apresenta o espetáculo ‘Go Straight Ahead’ neste domingo","Pela primeira vez no Teatro Paschoal Carlos Magno, o músico traz melodias que o marcaram nos 30 anos de carreira autoral"
3956,0.373849,"Road; Hill","Bebê de 2 meses escapa ileso de capotamento de veículo na BR-116","Segundo Polícia Rodoviária Federal, criança estava no bebê-conforto, o que garantiu segurança da criança durante acidente na BR-116"
11059,0.373845,"People; Lake; Grass","Lago do Parque da Lajinha deve controlar vazão para o Santa Luzia","Segundo a PJF, manancial vai ficar abaixo do nível no período chuvoso para deter volume que escoa do Bairro Aeroporto em direção ao córrego"
14581,0.373739,"People; Building; Street","Mulher é atropelada por ônibus na Avenida Rio Branco","Acidente ocorreu na manhã desta quarta-feira"
2275,0.373722,"Man; Car; Tree","Livro resgata passagens de Itamar Franco pela Prefeitura de Juiz de Fora","O ponto de partida de Itamar Franco: Obra resgata entrevistas, discursos, fotos e fatos que marcaram trajetória do político à frente da Prefeitura de Juiz de Fora nas décadas de 1960 e 1970, em gestões cujas marcas ainda hoje são identificadas na cidade"
10994,0.37371,"Soccer player; Football; Soccer field","Grêmio x Botafogo: onde assistir, horário e escalações","Times se enfrentam pela nona rodada do Campeonato Brasileiro"
14947,0.373626,"Soccer player; Football; Field; Crowd","Botafogo encaminha a contratação de jogador juiz-forano","Volante do Inter Miami, chega em definitivo para o Glorioso; ele já havia sido ventilado no Flamengo"
5694,0.373596,Person,"Grupo da UFJF envia três mil viseiras de proteção para a Amazônia","Iniciativa formada por professores, alunos e técnicos já fez doação de mais de 15 mil itens"
6495,0.373562,"Man; Glasses; Wall","Fiemg promove Encontro de Sindicatos Patronais, Contadores e Empresários","Encontro da Fiemg vai debater a legislação trabalhista, reforma tributária e a importância do enquadramento sindical"
8919,0.373553,"Man; Head; Face","Artilheiro do São Bernardo no Paulistão, juiz-forano Vitinho passará por cirurgia","Atleta de 32 anos sofreu ruptura de ligamento, mas foca em apoiar os colegas de time para as quartas de final contra o Palmeiras e na recuperação: ""Voltar melhor ainda"""
3548,0.373552,Ammunition,"Operação que mira lavagem do tráfico entra na segunda fase","Polícia Civil atua em São João Nepomuceno nesta sexta-feira"
14115,0.373543,Factory,"Pesquisa: Brasil está entre os 30 países com a cerveja mais barata","Conforme levantamento da Numbeo, 500 ml da bebida no país custa, em média, R$ 5,45"
7984,0.373495,Building,"Natal da Mineiridade deve atrair mais de 350 mil pessoas nas cidades históricas","Programações das festas estão cheias de atrações de dança, música e artes para os moradores locais e turistas"
8363,0.373465,"Person; Table; Container; Hand","Justiça acata pedido do MP e barra ensino domiciliar em Manhuaçu","Famílias deverão providenciar a imediata matrícula de seus filhos na rede regular de ensino sob pena de multa diária de R$ 500"
14747,0.373463,"Woman; Wall","Conheça Valéria Marques Carneiro, artista que participou da Semana de Arte e Design de Milão","Evento aconteceu na última semana e reuniu os principais nomes da área"
4367,0.373379,People,"OAB tira dúvidas da população sobre direitos do consumidor neste sábado","Ação gratuita acontece na Zona Norte e vai tirar dúvidas referentes a dívidas, problemas com bancos, comércio, planos de saúde, produtos defeituosos e empresas de telefonia"
14719,0.373363,Grass,"Homem morre e mulher fica ferida em acidente na BR-267","Vítimas ficaram presas às ferragens de carro após batida com caminhão na ""curva da morte"", próximo ao Floresta"
15274,0.373321,"Man; Desk","Pai do Super Nintendo, Masayuki Uemura morre aos 78 anos","Engenheiro atuava no Centro de Estudos de Videogames da Universidade de Ritsumeikan, no Japão"
8867,0.373296,"Banner; Shotgun; Ammunition; Table","Líder do tráfico em Ubá é preso após ficar três dias escondido na mata","Houve confronto com a polícia e dois suspeitos foram baleados; homem é acusado de orquestrar série de assassinatos"
10009,0.373281,"Sign; Escalator; Corridor","Dezembro é o mês de maior proliferação do coronavírus em Minas","Além de quase 120 mil casos, estado também tem o maior número de mortes por Covid-19 desde setembro"
