name,idFrame,name,description,name
@Eventive,1238,Final,"A #Competição chega ao fim, com um #Vencedor ganhando de um ou mais #Perdedores.",@Eventive
@Causative,417,Finalidade,"Um #Agente quer alcançar um #Alvo ou um objeto. Um #Meio foi criado ou é usado para permitir que o criador ou um usuário alcance um #Alvo. O #Alvo é um estado do mundo que atualmente não existe, mas q",@Inchoative
@Stative,1145,Finalidade_do_utensílio,"Uma entidade viva pretende que um #Utensílio atenda a uma #Finalidade genérica. O material a partir do qual o utensílio é criado pode ser algo natural ou algo artificial, incluindo outro utensílio.",@Relational
@Relational,1144,Finalidade_inerente,O universo é considerado através de uma perspectiva teleológica e os fenômenos naturais são vistos com o objetivo de cumprir algum objetivo final. Um fenômeno natural é um #Aparato e um objetivo final,@Attribute
@Eventive,1386,Financiamento,Um #Fornecedor fornece fundos para um #Recipiente para atender a uma necessidade ou objetivo (#Finalidade_imposta) pelo #Recipiente.,@Relational
@Experiential,8,Fingir,Um #Agente age de tal forma a dar a impressão errada aos observadores que detém um #Estado_de_coisas particular.,@Experiential
@Experiential,336,Foco_de_estímulo,"Nesse frame, um #Estímulo traz uma emoção ou experiência particular no #Experienciador ou, de maneira notável, falha em trazer uma experiência em particular. Algumas palavras indicam que o #Estímulo é",@Relational
@Transition,1169,Fogo_apagar,Um #Fogo se apaga.,@Inchoative
@Eventive,1179,Fogo_de_emergência,Um incêndio que requer uma resposta de emergência.,@Eventive
@Situation,562,Fonte_caminho_objetivo,"Esquema Imagético Básico: o #Trajetor se move (ou é compreendido como se movendo) da #Fonte, ao longo do #Caminho, para o #Objetivo, usando o #Meio. ",@Situation
@Eventive,620,Fonte_de_obtenção,"Um #Objetivo tem uma #Fonte da qual obteve um #Tema. O #Objetivo pode ser um detentor senciente que obteve o #Tema ativamente, mas também pode ser uma entidade não senciente que obtém o #Tema como res",@Relational
@Transition,937,Fora_da_existência,Uma #Entidade deixou de existir.,@Entity
@Inchoative,450,Formar_relações,O #Parceiro_1 interage com o #Parceiro_2 (também expressados coletivamente como #Parceiros) para alterar sua relação social.,@Inchoative
@Attribute,300,Formas,"Este frame contém palavras que descrevem a extensão dimensional e a #Forma de uma #Substância. Essas palavras não fazem referência a uma relação parte-todo. Também pode haver um descritor da #Forma, a",@Attribute
@Attribute,1038,Forma_de_gráfico,Este frame descreve uma #Forma que os #Dados fazem em um #Gráfico.,@Entity
@Attribute,55,Forma_do_caminho,"As palavras neste frame descrevem a moção ""fictiva"" de uma #Estrada estacionária.    Alguns dos alvos criam a cena primariamente em termos de #Forma_do_caminho: Algumas das palavras neste frame implic",@Situation
@Causative,855,Fornecer_acomodações,Um #Anfitrião fornece Residência temporária para um #Hóspede.,@Entity
@Causative,619,Fornecimento,Um #Fornecedor dá um #Tema a um #Recipiente para completar um propósito (#Propósito_do_recipiente) do #Recipiente.,@Relational
@Transition,1083,Fracasso_de_empreendimento,"Alguns indivíduos ou grupos deixam de ser capazes de sustentar um #Empreendimento (uma atividade de longo prazo que envolve interação econômica com o público, geralmente um empreendimento comercial). ",@Transition
@Attribute,74,Frequência,Este frame tem a ver com a repetição (e especialmente a frequência de repetição) de um evento. Muitos dos adjetivos e advérbios neste frame são baseados em nomes no frame de Unidade_calêndrica.,@Attribute
@Entity,301,Fronteira,"Este frame contém palavras que descrevem uma #Fronteira entre duas #Entidades. Em muitos casos, a #Fronteira é a borda entre uma #Entidade e algum espaço não-nomeado, geralmente concebido como vazio.",@Relational
@Attribute,78,Frugalidade,As palavras desse frame descrevem como um #Controlador_do_recurso gasta dinheiro ou outro #Recurso para uma finalidade específica. Eles podem ser aplicados ao #Controlador_do_recurso ou ao #Comportame,@Attribute
@Transition,759,Fugir,Um #Auto_movedor responde a um perigo (real ou imaginado) ao fugir dele.,@Transition
@Entity,1125,Fugitivo,Um #Fugitivo evita a recaptura por ou sob a autoridade de #Autoridades em relação a um #Crime que o #Fugitivo cometeu ou é suspeito de ter cometido.,@Entity
@Relational,1040,Função,Uma #Entidade é projetada para ou existe para executar uma #Atividade ou cumprir um #Papel.,@Relational
@Action,87,Furto,Este Frame descreve situações em que um #Perpetrador toma #Bens de uma #Vítima ou #Origem. Os #Meios pelos quais isso é realizado também podem ser expressos.,@Eventive
@Pragmatic,740,Gabar-se,"Um #Falante fala sobre um #Tópico, que pode ser uma ação realizada pelo #Falante ou uma entidade ou estado de coisas que eles estão associados, a fim de sugerir que o #Falante é digno de admiração. O ",@Pragmatic
@Experiential,928,Ganhar_um_prêmio,Um #Competidor pleiteia um #Prêmio como um resultado de sua participação em uma #Competição.,@Eventive
@Stative,829,Ganhos_e_perdas,"Um #Ganhador recebe #Ganhos ao fornecer #Bens a um #Comprador; fornecer #Bens  também geralmente acarreta um custo, que pode ou não ser incluído no pagamento.
Esse frame enfatiza o efeito sobre o #G",@Eventive
@Entity,1583,Gênero_literário_musical_cinematográfico,"Este frame descreve classificações que organizam obras literárias, musicais e cinematográficas com base em características, tais como estrutura narrativa, estilo musical, ou abordagem cinematográfica.",@Entity
@Entity,1497,Gênero_textual,"Um #Gênero_textual é uma entidade que contém informações linguísticas sobre um #Tópico, apresentadas em um padrão textual específico, composto por #Subpartes e com características #Descritoras. O #Gên",@Entity
@Entity,30,Gesto,As palavras neste frame têm a ver com comunicação não-verbal. O tópico normalmente não é expresso com estas palavras. Isso parece estar relacionado à ausência de um código verbal nos casos de comunica,@Relational
@Attribute,884,Grau,As ULs nesse frame modificam um atributo graduável e descrevem intensidades em extremas posições de uma escala.,@Attribute
@Attribute,560,Grau_de_processamento,"Um #Material foi processado (geralmente industrialmente) para algum #Grau, a fim de torná-lo mais útil para algumas funções (geralmente implícitas). Em alguns casos, um #Adulterante é usado para proce",@Entity
@Attribute,421,Gravidade_do_crime,"Nesse frame, um #Crime é descrito em termos da ação legal ou outra ação punitiva que pode ser tomada em resposta ao crime.
 
",@Relational
@Entity,1066,Grupo_temporário,Um #Grupo_temporário é formado por membros de uma #Organização_matriz para uma determinada #Finalidade. O #Grupo_temporário não existe independentemente dentro da #Organização_matriz. Está sob o contr,@Entity
@Attribute,1504,Habilidade_linguística,"Este frame é usado para descrever a capacidade de uso de uma língua por um usuário
",@Attribute
@Entity,1586,Hábitos_alimentares,"Este frame descreve #Hábitos_alimentares adotados por um #Indivíduo ou #Grupo ao longo do tempo, refletindo preferências, restrições culturais, econômicas, nutricionais, etc.",@Entity
@Eventive,940,História,Uma sequência gravável de eventos está associada a um determinado #Tópico.,@Entity
@Eventive,848,História_Individual,"Este cenário descreve uma série de eventos, associados a um #Participante. A história do #Participante. Os #Eventos não necessariamente formam um todo coerente, mas apenas ocupar um período do tempo. ",@Situation
@Entity,595,Homônimo,"Uma #Entidade compartilha um nome com seu #Homônimo. Observe que o nome compartilhado não é um elemento de frame, pois não pode ser expresso diretamente como um argumento das unidades lexicais de dest",@Entity
@Transition,835,Hospedar-se,Um #Turista se hospeda por um período em um #Local ou com um #Anfitrião o qual não é sua residência permanente.,@Entity
@Entity,1262,Hospital,Este frame descreve estabelecimentos que oferecem serviços de saúde para turistas. Os estabelecimentos costumam ser classificados quanto a seu tipo.,@Entity
@Attribute,882,Hospitalidade,Um #Anfitrião é julgado em relação à sua atitude como um anfitrião em potencial em um relacionamento hóspede-anfitrião. O #Anfitrião exibe um #Comportamento que é considerado como demonstrando uma cer,@Relational
@Attribute,491,Idade,"Uma #Entidade tem existido por um período de tempo, o que representa a sua #Idade. A #Idade pode ser caracterizada como um valor do #Atributo da idade, ou um #Grau modificador pode expressar o desvio ",@Attribute
@Attribute,1388,Identidade,"Uma #Instância de algum tipo é concebida como portadora de uma #Identidade, definida como uma única característica que distingue cada #Instância de outras instâncias do tipo. A #Identidade persiste ao",@Entity
@Action,513,Identificação,Uma #Instância_atual de um certo #Tipo está em discussão. Esta instância é avaliada como sendo a mesma instância ou uma diferente da #Instância_anterior encontrada em um #Contexto_anterior.,@Relational
@Relational,497,Idiossincrasia,Uma determinada #Idiossincrasia pertence a uma #Entidade distinta de outras entidades.,@Entity
@Entity,995,Imagem_ótica,"Este frame descreve #Imagens que não são produzidas por artefatos, resultantes de uma interação entre a luz e algum tipo de matéria, geralmente uma entidade #Fonte.",@Entity
@Action,764,Imitar,Um #Agente exibe uma #Característica de um #Padrão em seu próprio jeito de ser.,@Relational
@Action,225,Imobilização,O #Agente imobiliza um #Paciente opcionalmente a uma #Âncora.,@Entity
@Eventive,285,Impacto,"Enquanto em movimento, um #Impactor faz de repente, contato forçado com o #Impactado, ou dois #Impactores movem-se, mutualmente fazendo contato forçado.",@Inchoative
@Causative,422,Impedir,"Neste frame, uma #Causa_impeditiva interfere na capacidade de um #Protagonista completar uma #Ação pretendida. O #Protagonista pode não ser mencionado na sentença quando a #Ação é uma empreitada que u",@Causative
@Stative,1395,Impedir_ou_permitir,"Um #Obstáculo_potencial ou um #Agente (por meio de suas ações) impede que um #Evento ocorra ou, apesar da possibilidade de impedir que o #Evento ocorra, não o faz. Unidades lexicais que indicam que o ",@Situation
@Experiential,1396,Impedir_ou_permitir_posse,"Um #Agente ou #Impedimento_potencial impede que um #Protagonista tenha um #Estado_de_coisas de que ele precisa ou deseja, ou, apesar da possibilidade de impedir a posse, ele permite que o #Protagonist",@Experiential
@Attribute,376,Importância,"Um #Fator afeta o resultado de um #Empreendimento, que pode ser uma atividade orientada a objetivos ou a manutenção de um estado desejável, o trabalho em um #Campo ou algo retratado como afetando uma ",@Attribute
@Causative,698,Importar,"Um #Importador recebe #Bens de uma #Área_de_exportação, através de uma fronteira ou limite para uma área diferente, a #Área_de_importação. A #Trajetória ao longo da qual os #Bens passam também pode se",@Entity
@Causative,663,Impor_obrigação,Um #Dever é imposto para um #Parte_responsável de acordo com um #Princípio que regula como a #Parte_Responsável deve responder a uma #Situação. A #Situação pode ser expressa metonimicamente por referê,@Causative
@Entity,1588,Imposto,Este frame descreve situações em que um #Coletor exige que um #Devedor pague uma quantia em dinheiro ou bens como contribuição obrigatória.,@Entity
@Eventive,996,Impressão,"Esse frame descreve a #Impressão que uma #Figura, que pode ser uma pessoa, uma organização ou um objeto, deixa em um #Público. O #Público geralmente não é declarado quando representa alguém que está c",@Relational
@Experiential,363,Impulso_biológico," Um #Experienciador está em um #Estado em que um impulso biológico está sinalizando a necessidade de realizar uma determinada ação, como comer, beber, parar de fazer esforço, dormir, regurgitar ou ter",@Experiential
@Eventive,1090,Inatividade,"Um #Protagonista espera por um #Pedido_esperado, e está preparado para pedir quando se trata de engajar em uma #Atividade. Alternativamente, o #Protagonista espera por uma #Entidade_relevante envolvid",@Situation
@Causative,126,Incêndio,"Um #Perpetrador incendeia intencionalmente sua propriedade ou a propriedade de outra pessoa, muitas vezes a fim de cobrar um pagamento de seguro sobre essa propriedade.",@Causative
@Attribute,347,Inclinação,"Devido a propriedades/forças internas, uma #Entidade é inclinada a um determinado #Comportamento, que pode ser o de realizar uma ação ou manter um estado. A força subjacente é vista como estando além ",@Attribute
@Stative,554,Inclusão,"Um #Total tem uma #Parte, quer como um membro de um agregado ou como uma parte constituinte de uma simples entidade.",@Relational
@Transition,500,Incremento,"Um membro ou membros de uma #Classe acabaram de ser mencionados, ou estão presentes na configuração do discurso, e agora uma instância diferente (ou um grupo de instâncias) da mesma #Classe é menciona",@Transition
@Action,933,Indicar,"Um #Comunicador ou uma #Mídia atribui um significado linguístico para um #Referente_Indefinido, assim, identificando um ator específico ou entidade que dá a resposta para a pergunta.",@Relational
@Entity,998,Indivíduos_em_eventos_sociais,"Esse frame descreve um evento social no qual pode ou não haver uma relação permanente ou semi-permanente entre os participantes. Além disso, os participantes nesse frame são expressos separadamente, c",@Relational
@Experiential,866,Inefabilidade,Um #Estímulo inspira um sentimento de admiração e interesse em um #Experienciador  (geralmente implícito ou genérico) devido a qualidades desejadas que são difíceis de serem explicadas. Alternativamen,@Experiential
@Causative,1188,Infectar,"A ação de espalhar uma #Infecção para uma #Entidade_Infectada, intencionalmente ou não. A patologia indica que a #Causa_da_infecção pode ser pelo ar, carregada pela pele ou cabelo, ou transmitida por ",@Causative
@Transition,528,Influência_objetiva,"Uma #Entidade_influenciadora, uma #Situação_influenciadora ou uma #Variável_influenciadora influenciam uma #Entidade_dependente, uma #Situação_dependente ou uma #Variável_dependente. Compare com o fra",@Transition
@Experiential,527,Influência_subjetiva,"Um #Agente, #Situação ou #Entidade tem uma influência em um #Pensador. A influência pode ser geral; ou pode ser manifestada no #Pensador ao se engajar em uma #Ação como uma consequência da influência;",@Experiential
@Experiential,712,Informação,"Um #Pensador sabe ou saberá sobre informações a respeito de um #Tópico. Neste frame, muitas ULs codificam um específico #Meio_de_coleta e/ou uma #Fonte, mas elas também podem ser expressadas separadam",@Experiential
@Eventive,550,Informação_atribuída,Uma #Proposição é atribuída a um #Falante ou a um #Texto.,@Relational
@Eventive,555,Informação_não_atribuída,Um #Fato_relatado é apresentado pelo falante como derivado de declarações (feitas diretamente a eles ou a terceiros) de terceiros.,@Situation
@Causative,1316,Infrações,"Designa um evento em que uma equipe, através de um ou mais atletas, o #Infrator, comete uma irregularidade marcada pelo árbitro, que aplica uma sanção, sendo uma vantagem ao #Adversário.",@Causative
@Eventive,1329,Infrações_diretas,"Designa uma infração de um #Infrator contra um #Adversário, considerada imprudente, temerária ou com o uso de força excessiva.",@Eventive
@Eventive,1330,Infrações_indiretas,"Designa uma infração em que um #Infrator viola uma regra do esporte que não envolva força excessiva contra o oponente, em determinado #Tempo do jogo e #Lugar da instalação esportiva. ",@Entity
@Entity,656,Infraestrutura,Um grupo de entidades existe (como uma infraestrutura) e facilita ou permite um tipo de #Atividade particular. As entidades podem ou não ter sido organizadas para a #Atividade. A infraestrutura é cons,@Entity
@Transition,356,Ingerir_substância,"Nesse frame, um #Ingestor leva uma #Substância para dentro de seu corpo. O #Dispositivo_de_fornecimento pode aparecer como um objeto direto.",@Entity
@Transition,238,Ingestão,"Um #Ingestor consome comida ou bebida (#Ingeríveis), o que implica colocar os #Ingeríveis na boca para a entrega ao sistema digestivo. Isso pode incluir o uso de um #Instrumento.  Sentenças que descre",@Eventive
@Entity,621,Ingredientes,Um #Material é usado para fazer um #Produto.,@Entity
@Causative,372,Inovar,Um #Pensador introduz uma #Nova_ideia na sociedade.,@Entity
@Transition,599,Inspecionar,"Um #Inspetor direciona sua atenção perceptiva para um #Fundo para verificar se o #Fundo está intacto ou se uma #Entidade_indesejada está presente. Alternativamente, o resultado desejado da inspeção po",@Transition
@Attribute,1136,Instabilidade,"Um #Tema tem o potencial de cair da sua #Posição atual, o que provavelmente resultaria em dano. ",@Situation
@Entity,1342,Instalações_esportivas,"Uma #Instalação é um prédio, estrutura ou lugar em que uma competição de um determinado #Esporte ocorre.",@Entity
@Action,686,Instalar,"Um #Agente coloca um #Componente em um #Local_fixo para que o #Componente fique conectado ou interconectado e, assim sendo, funcional. ",@Eventive
@Entity,121,Instância,"Esse frame refere-se a nomes transparentes que indicam #Instâncias de #Tipos de entidades ou eventos.
 
",@Entity
@Eventive,952,Instância_de_evento,Este frame descreve uma instância particular de um evento.,@Eventive
@Entity,327,Instância_única,Um #Item é a única instância do seu #Tipo.,@Entity
@Transition,736,Institucionalização,"Um #Paciente é colocado sob os cuidados de uma #Instituição médica por uma #Autoridade adequada. Independentemente de se o #Paciente concorda ou não em ser colocado na #Instituição, a #Autoridade julg",@Entity
@Entity,1505,Instituição_de_ensino,"Esse frame diz respeito a organizações permanentes de iniciativa pública ou privada, cuja #Finalidade consiste em oferecer o ensino em diferentes #Níveis, dependendo do #Caráter da Instituição.",@Entity
@Entity,1100,Instituição_do_governo,"A #Instituição é uma organização que faz parte de um governo, cuja #Finalidade é fornecer um serviço ou cumprir um papel designado pelo governo. A #Finalidade pode, mas não necessariamente, implicar a",@Entity
@Entity,723,Instituições,"Esse frame diz respeito a organizações permanentes (as #Instituições) com caráter público, o que significa que elas devem afetar a vida do público em geral em um determinado #Domínio. Em alguns casos,",@Entity
@Entity,1441,Instrumentos_musicais,"O #Instrumento_musical é um dispositivo feito ou adaptado para produzir sons musicais. Em princípio, qualquer objeto que produza som pode ser considerado um instrumento musical. É por meio de seu prop",@Entity
@Relational,819,Inteiros_e_partes,"Um #Inteiro é composto de múltiplas #Partes, que podem não ser independentes uma das outras ou do #Inteiro. O frame Inteiros_e_partes é contrastado com o frame Relação_de_conjunto, onde o Inteiro é si",@Relational
@Action,677,Interceptar,"Um #Interceptor de ação voluntária assume o controle, sem ser autorizado pelo remetente, de um #Tema que está em andamento de um remetente para um destinatário. O #Interceptor (ou alguém em cujo nome ",@Relational
@Entity,525,Intérpretes,Esse frame contém palavras para Indivíduos vistos em termos de sua participação em performances artísticas. A #Pessoa é concebida como independente de outros indivíduos específicos com quem se relacio,@Entity
@Entity,382,Intérpretes_e_papéis,Um #Intérprete tem um #Papel em uma #Performance e desempenha sua parte seguindo as instruções no #Roteiro para esse #Papel específico.,@Entity
@Causative,839,Interromper_processo,Uma #Causa (ou #Ator associado) faz com que um #Processo em andamento pare temporariamente.,@Causative
@Entity,1155,Intervenção_em_saúde,As #Intervenções baseadas em procedimentos ou em medicina são usadas no #Paciente para tentar aliviar uma #Condição_médica. Essas intervenções podem ter uma #Frequência_de_sucesso e #Efeitos_colaterai,@Entity
@Action,1377,Intimar,"Um #Acusado é intimado oficialmente para aparecer no #Tribunal por uma #Autoridade (como a polícia) baseado em certas #Acusações. alternativamente, há frequentemente uma opção para o #Acusado pagar um",@Eventive
@Eventive,192,Intoxicação,Esse frame diz respeito às pessoas que estão em um estado mental alterado que é induzido por um #Intoxicante.,@Eventive
@Entity,359,Intoxicantes,"Um #Intoxicante é ingerido para atingir um estado alterado de consciência. Um #Tipo ou #Descritor também podem ser indicados.
 
",@Entity
@Causative,901,Invadir,Um #Invasor entra em uma terra em uma tentativa agressiva de paralisar ou dominar seu povo e seu governo.,@Eventive
@Eventive,408,Investigação_criminal,"Esse frame descreve o processo que envolve a determinação por uma autoridade, o #Investigador, das circunstâncias envolvendo um #Incidente por meio de inquérito.",@Eventive
@Experiential,917,Irritação,"Um #Experienciador, #Expressor, ou #Estado tem um sentimento de irritação evocado por um #Estímulo ou a respeito de um tópico.",@Experiential
@Transition,832,Ir_às_compras,Um #Comprador procura #Mercadorias para comprá-las.,@Entity
@Entity,728,Itens_enviados,"Um #Item_enviado é preparado, recebido após ou envolvido em um processo de Envio, que pode envolver um tipo específico de #Meio_de_transporte. O #Item_enviado tem um #Remetente e um #Destinatário (pre",@Entity
@Eventive,1289,Jogadas,"Ações desempenhadas pelos atletas, conforme as regras do esporte.",@Entity
@Eventive,1356,Jogadas_individuais,Este frame descreve ações realizadas pelo #Atleta com foco na jogada em si ou na técnica utilizada.,@Entity
@Eventive,1357,Jogadas_interativas,Este frame descreve os movimentos realizados por um #Atleta_1 em sua interação com um #Atleta_2 ou outros #Atletas.,@Relational
@Eventive,1359,Jogadas_pontuadas,"Um competidor ou equipe, o #Atleta, realiza uma jogada que garante pontos para si.",@Eventive
@Eventive,181,Julgamento,Um Julgamento é um processo conduzido em uma #Corte diante de um #Juiz e (geralmente) um #Júri no qual os participantes se encontram para decidir um caso. A #Promotoria tenta provar que o #Réu é culpa,@Eventive
@Experiential,23,Julgamento,"Um #Pensador faz um julgamento sobre um #Avaliado. O julgamento pode ser positivo (e.g. respeitar) ou negativo (e.g. condenar), e essa informação é gravada nos tipos semânticos Positivos e Negativos n",@Experiential
@Attribute,1148,Julgamento_de_intensidade,Um falante caracteriza a intensidade de um #Atributo de uma #Entidade por um #Grau.,@Attribute
@Causative,292,Julgar_réu,Um #Réu é julgado por um #Júri ou #Juiz em um #Tribunal por #Acusações. Este quadro coloca em perspectiva o frame de avaliação geral.,@Causative
@Causative,235,Juntar,"Esse frame descreve a reunião de #Indivíduos (pessoas ou entidades) por um #Agente em um grupo, o #Agregado, definido por proximidade relativa.",@Causative
@Causative,416,Justificar,"Um #Agente fez ou omitiu fazer um #Ato ou é responsável pela obtenção de um #Estado_de_coisas, que um #Juiz considera constituir uma violação de uma obrigação ou uma diretriz moral. O #Agente dá uma #",@Causative
@Causative,926,Lançar_processo,Um #Agente age para começar a vida de um #Processo.,@Causative
@Attribute,1453,Lateralidade,Uma #Entidade tem uma #Lateralidade particular.,@Attribute
@Attribute,409,Legalidade,"As palavras nesse frame descrevem o status de uma #Ação em relação a um #Código de leis ou regras. Um #Objeto também pode estar em violação ou conformidade do #Código em virtude de sua existência, loc",@Attribute
@Entity,482,Lei,"Uma #Lei regula atividade ou estados das coisas em um #Jurisdição, ditando qual estado #Requerido deve estar em vigência e qual estado #Proibido não deveria.  Normalmente também indica consequências n",@Entity
@Experiential,590,Lembrar_de_fazer,Um #Pensador pensa e executa uma #Ação que é uma tarefa autoimposta ou imposta por outros ou algum outro tipo de comportamento desejável. A #Ação pode envolver uma #Entidade_relevante de alguma forma,@Causative
@Experiential,591,Lembrar_experiência,Um #Pensador evoca uma memória episódica de uma #Experiência anterior ou #Impressão de #Entidade_relevante formada com base na experiência passada. O #Pensador também pode lembrar o #Entidade_relevant,@Experiential
@Experiential,589,Lembrar_informação,Um #Pensador retém fatos na memória e é capaz de recuperá-los. O #Conteúdo_mental pode ser apresentado em uma forma claramente proposicional como uma oração finita. Também pode assumir a forma de uma,@Experiential
@Action,254,Ler,"O Leitor atenta-se em um texto para processar suas informações. Às vezes, um particular tipo de fenômeno é procurado no texto.",@Causative
@Action,971,Ler_em_voz_alta,"Um #Falante interpreta um #Texto escrito e fala o conteúdo como #Fala, geralmente para um #Destinatário. O conteúdo do discurso pode ser o #Texto literalmente, ou uma representação do texto. ",@Causative
@Transition,646,Levantar-se,"Um #Protagonista deixa o local onde dormiu, sua #Cama, para iniciar ou retomar atividades domésticas, profissionais ou outras. Levantar-se é diferente de Acordar, que se preocupa apenas com a transiçã",@Transition
@Stative,488,Levar_tempo,"Uma #Atividade leva alguma #Duração_de_tempo para ser concluída. Se um #Agente estiver envolvido, ele podem permanecer metonimicamente para a #Atividade. Para algumas ULs (por exemplo: rápido, rapidam",@Inchoative
@Causative,1116,Liberar_do_confinamento,"Um #Agente faz com que um #Tema que foi mantido em cativeiro esteja livre do #Local_de_confinamento, contra os desejos dos captores.",@Causative
@Causative,289,Libertar,Um #Agente encerra o cativeiro ou inibição do movimento de um #Tema.,@Causative
@Causative,1109,Libertar_prisioneiro,Um #Agente traz o fim do cativeiro de um #Tema em um #Local_do_confinamento em contravenção dos planos ou desejos de um captor.,@Causative
@Transition,1139,Licença_temporária,"Uma #Pessoa tira licença de sua #Atividade rotineira (como trabalho ou escola) por um #Período_de_tempo. A #Duração pode variar, desde que a ausência seja temporária.",@Transition
@Action,67,Liderança,"Estas são palavras que se referem ao controle por um #Líder sobre uma entidade particular (o #Governado) ou uma #Atividade. O frame contém tanto nomes, referindo a um título ou posição ( <ment>diretor",@Inchoative
@Attribute,1143,Limitação,"Uma #Entidade que seria esperado que tivesse uma característica até certo ponto (geralmente baseado na comparação com outras entidades do mesmo tipo), mas, em vez disso, tem um grau mais limitado dess",@Inchoative
@Causative,1142,Limitar,"Um #Agente ou #Causa limita o #Leque_de_opções a ter uma certa #Característica. A #Característica pode ser que apenas certos tipos de #Leque_de_opções podem ser aceito, ou (em caso de um #Leque_de_opç",@Causative
@Entity,1455,Línguas,Sistemas de signos vocais ou gestuais utilizados para a comunicação entre os membros de uma comunidade de fala.,@Entity
@Entity,1041,Linha_de_produto,"Um #Designer ou uma #Marca em especial cria e distribui uma #Coleção de #Produtos relacionados. Os #Produtos individuais podem todos fazer parte de um conjunto, ou podem estar  relacionados por tempor",@Entity
@Entity,171,Locais_naturais,"O #Local é uma localização geográfica, definida por sua forma",@Situation
@Entity,175,Locais_políticos,Esse frame cobre palavras que nomeiam Locais como politicamente ou administrativamente definidos.,@Entity
@Entity,833,Locais_políticos_relacionais,"Um #Local é definido politicamente para ser o chefe de estado de outro local político maior, o #Possuidor_recipiente.",@Relational
@Entity,1087,Locais_por_colocação,Uma #Região_perfilada é identificada como sendo a região onde a #Entidade está localizada.,@Entity
@Entity,1128,Locais_por_entidades_características,Um #Local é caracterizado pelo tipo de entidade associada ao #Local. Algumas palavras expressam especificamente regiões caracterizadas pelos indivíduos que normalmente vivem ou trabalham lá. Essas Car,@Entity
@Entity,858,Locais_por_evento,Um lugar definido em termos de um evento que ocorreu (ou ocorrerá) lá.,@Entity
@Entity,960,Locais_por_propriedade,Um lugar definido por um #Proprietário.,@Entity
@Entity,176,Locais_por_uso,Lugares geográficos definidos por seu uso.,@Entity
@Entity,172,Local,Este frame contém palavras genéricas que indicam locais. Tais palavras designam áreas demarcadas relativamente estáveis.,@Entity
@Relational,96,Localização_de_luz,"Uma #Figura perceptível se mostra contra a localização de um #Fundo devido à #Luz brilhando sobre/através dela, sua percepção possivelmente dependente da #Causa_do_brilho. Esse frame é semelhante ao f",@Situation
@Entity,735,Localização_esperada_da_pessoa,Uma #Pessoa geralmente reside ou trabalha em um #Local.,@Entity
@Relational,1207,Localização_na_trajetória,Uma #Figura (fictícia ou literalmente) ocupa uma posição dentro de um #Região_perfilada relacionada a um #Fundo.,@Entity
@Relational,953,Localização_no_tempo,As palavras neste frame detalham um momento particular no tempo. Elas geralmente ocorrem com demonstrativos.,@Situation
@Relational,1086,Localização_relacional,Este é um frame geral que identifica uma #Região_perfilada cuja configuração é especificada por um esquema imagético (especificado em frames filhos mais específicos) e localizada em relação a um #Fund,@Relational
@Action,460,Localizar,Um #Perceptor determina a #Localização de uma #Entidade_procurada dentro de um #Fundo.,@Relational
@Entity,846,Local_animado,"Um #Local é caracterizado por uma grande quantidade de #Atividade (muitas vezes orientada a objetivos) ou, metonimicamente, por #Indivíduos que estão engajados na #Atividade.",@Entity
@Entity,1089,Local_designado,"Um indivíduo atribuído a um #Posto para permanecer, geralmente para realizar uma tarefa. O #Posto pode ter um uso pretendido com base em seus recursos (por exemplo, um estande de fornecedor) ou pode s",@Entity
@Action,961,Long_or_short_selling#,A common finance market concept that involves a #Lender who lends some form of #Assets to an #Intermediary who in turn will sell those #Assets to the #Market. The eventual intent is for the #Intermedi,@Relational
@Attribute,368,Louvabilidade,"O #Comportamento de um #Avaliado é descrito em termos da reação que merece de alguém, como elogios, culpa ou admiração.",@Relational
@Entity,389,Lugares_isolados,"Um #Local está localizado longe dos centros populacionais, culturais e / ou comerciais.",@Entity
@Action,533,Malfeitoria,Um #Malfeitor se envolve em um #Malfeito.,@Entity
@Attribute,1047,Maneira,"Descreve uma de duas situações. Primeiro, pode descrever um evento que acontece, fora da influência de uma entidade. Isso é conhecido como um #Evento_de_comparação. Segundo, pode descrever como uma #E",@Relational
@Attribute,32,Maneira_de_comunicação,As palavras neste frame descrevem #Maneiras da comunicação verbal. Todas elas podem ocorrer com citações.,@Relational
@Causative,12,Manipulação,As palavras neste frame descrevem a manipulação de uma #Entidade por um #Agente.,@Relational
@Causative,222,Manipulação_de_corda,Um #Agente manipula uma entidade linear (a #Corda) para formar um #Nó.,@Entity
@Experiential,85,Manipular_para_fazer,Um #Manipulador faz com que sua #Vítima execute uma #Ação_resultante contra o que seu melhor julgamento teria sido na época. O meio pelo qual o #Manipulador supera ou contorna a resistência em agir da,@Experiential
@Action,1163,Manter,"Neste Frame, um #Agente continua a possuir um #Tema por uma #Duração de tempo.",@Entity
@Action,1531,Manutenção,Um #Agente realiza a manutenção de um #Tema.,@Causative
@Pragmatic,1562,Manutenção_de_turno,"Durante uma conversa, o presente #Enunciador não cede o turno comunicativo a um #Compreendedor, e continua o ato comunicativo.",@Pragmatic
@Entity,1462,Maquinário,"Este frame descreve veículos e equipamentos usados nas atividades econômicas da agricultura, indústria e serviços.",@Entity
